STATE_UT_NAME,AC_NO,AC_NAME,CANDIDATE_NAME,SEX,AGE,CATEGORY,PARTY,SYMBOL,GENERAL_VOTES,POSTAL_VOTES,TOTAL_VOTES,VOTES_POLLED_PCT,TOTAL_ELECTORS
Tamil Nadu,65,Kalasapakkam,Panneerselvam.S,MALE,37.0,GENERAL,IND,Peas,712,3,715,0.36,243655
Tamil Nadu,65,Kalasapakkam,Rajkumar.E,MALE,44.0,SC,BSP,Elephant,623,9,632,0.32,243655
Tamil Nadu,65,Kalasapakkam,Rajamani.K,MALE,57.0,SC,IND,Helicopter,448,1,449,0.23,243655
Tamil Nadu,65,Kalasapakkam,Amutha.G,FEMALE,32.0,ST,IND,COCONUT FARM,362,20,382,0.19,243655
Tamil Nadu,65,Kalasapakkam,Jagannathan.R,MALE,43.0,GENERAL,IND,Pot,320,1,321,0.16,243655
Tamil Nadu,65,Kalasapakkam,Saravanan.K,MALE,46.0,GENERAL,IND,Pen Nib with Seven Rays,242,6,248,0.13,243655
Tamil Nadu,65,Kalasapakkam,Rajendran.M.S,MALE,60.0,GENERAL,IJK,Auto- Rickshaw,239,5,244,0.12,243655
Tamil Nadu,65,Kalasapakkam,Panneerselvam.V,MALE,50.0,GENERAL,IND,Tractor Chalata Kisan,238,1,239,0.12,243655
Tamil Nadu,65,Kalasapakkam,Kalyanasundaram.A,MALE,47.0,GENERAL,VTVTK,Pestle and Mortar,126,2,128,0.07,243655
Tamil Nadu,65,Kalasapakkam,Sampath.R.V,MALE,56.0,GENERAL,ADK,Hat,91,1,92,0.05,243655
Tamil Nadu,66,Polur,Agri KRISHNAMURTHY. S S,MALE,61.0,GENERAL,ADMK,Two Leaves,96878,854,97732,48.38,245195
Tamil Nadu,66,Polur,SEKARAN. K.V,MALE,63.0,GENERAL,DMK,Rising Sun,86544,1463,88007,43.57,245195
Tamil Nadu,66,Polur,LAVANYA. L,FEMALE,31.0,GENERAL,NTK,Ganna Kisan,10065,132,10197,5.05,245195
Tamil Nadu,66,Polur,KALAVATHI. G,FEMALE,55.0,GENERAL,MNM,Battery torch,1561,19,1580,0.78,245195
Tamil Nadu,66,Polur,DAKSNAMOORTHY. R,MALE,48.0,SC,IND,Peas,1188,0,1188,0.59,245195
Tamil Nadu,66,Polur,NOTA,,,,NOTA,NOTA,1131,13,1144,0.57,245195
Tamil Nadu,66,Polur,VIJAYAKUMAR. C,MALE,46.0,GENERAL,AMMKMNKZ,Pressure Cooker,646,10,656,0.32,245195
Tamil Nadu,66,Polur,Ezhil Arasu. M,MALE,37.0,GENERAL,BSP,Elephant,600,4,604,0.3,245195
Tamil Nadu,66,Polur,MURUGESAN. D,MALE,52.0,SC,IND,Cot,278,0,278,0.14,245195
Tamil Nadu,66,Polur,SIVA. A,MALE,37.0,SC,IND,Matchbox,216,0,216,0.11,245195
Tamil Nadu,66,Polur,Shanmugasundaram. E,MALE,26.0,GENERAL,IND,COMPUTER,82,8,90,0.04,245195
Tamil Nadu,66,Polur,SATHIYARAJ. P,MALE,32.0,GENERAL,IND,Television,77,10,87,0.04,245195
Tamil Nadu,66,Polur,CHIDAMBARAM. V,MALE,62.0,SC,IND,Spanner,71,1,72,0.04,245195
Tamil Nadu,66,Polur,KALAIMANI. S,MALE,35.0,SC,IND,Black Board,56,0,56,0.03,245195
Tamil Nadu,66,Polur,GANESAN. C,MALE,55.0,SC,IND,Camera,55,0,55,0.03,245195
Tamil Nadu,66,Polur,KRISHNAMURTHI. K,MALE,67.0,GENERAL,IND,Binoculars,50,0,50,0.02,245195
Tamil Nadu,67,Arani,SEVOOR RAMACHANDRAN. S,MALE,63.0,GENERAL,ADMK,Two Leaves,102225,736,102961,46.5,277727
Tamil Nadu,67,Arani,S.S.ANBALAGAN,MALE,49.0,GENERAL,DMK,Rising Sun,98386,1447,99833,45.09,277727
Tamil Nadu,67,Arani,D.PRAKALATHA,FEMALE,31.0,SC,NTK,Ganna Kisan,10373,118,10491,4.74,277727
Tamil Nadu,67,Arani,V.MANIKANDAN,MALE,28.0,GENERAL,MNM,Battery torch,2196,17,2213,1.0,277727
Tamil Nadu,67,Arani,G.BASKARAN,MALE,38.0,GENERAL,DMDK,Nagara,1852,9,1861,0.84,277727
Tamil Nadu,67,Arani,NOTA,,,,NOTA,NOTA,1666,24,1690,0.76,277727
Tamil Nadu,67,Arani,S.THANIGAIVEL,MALE,56.0,GENERAL,VTVTK,Pestle and Mortar,506,3,509,0.23,277727
Tamil Nadu,67,Arani,N.KARTHIKEYAN,MALE,36.0,GENERAL,IND,Peas,395,2,397,0.18,277727
Tamil Nadu,67,Arani,K.ANBU,MALE,38.0,SC,BSP,Elephant,330,2,332,0.15,277727
Tamil Nadu,67,Arani,DHATCHANAMURTHY.R,MALE,37.0,GENERAL,IND,Sofa,313,0,313,0.14,277727
Tamil Nadu,67,Arani,A.ARUNKUMAR,MALE,49.0,GENERAL,IND,Dustbin,217,5,222,0.1,277727
Tamil Nadu,67,Arani,S.SAKTHIVEL,MALE,33.0,GENERAL,IND,Petrol Pump,165,13,178,0.08,277727
Tamil Nadu,67,Arani,S.RAMACHANDRAN,MALE,38.0,SC,IND,Nail Cutter,133,1,134,0.06,277727
Tamil Nadu,67,Arani,S.MURALI,MALE,33.0,GENERAL,IND,Matchbox,133,0,133,0.06,277727
Tamil Nadu,67,Arani,M.ANBALAGAN,MALE,35.0,GENERAL,IND,Stool,78,2,80,0.04,277727
Tamil Nadu,67,Arani,K.ANBALAGAN,MALE,50.0,SC,IND,Dish Antenna,56,19,75,0.03,277727
Tamil Nadu,68,Cheyyar,JOTHI. O,MALE,50.0,GENERAL,DMK,Rising Sun,101080,1380,102460,47.78,259890
Tamil Nadu,68,Cheyyar,DUSI. K. MOHAN,MALE,63.0,GENERAL,ADMK,Two Leaves,89469,720,90189,42.05,259890
Tamil Nadu,68,Cheyyar,BHEEMAN. G,MALE,29.0,GENERAL,NTK,Ganna Kisan,12112,80,12192,5.68,259890
Tamil Nadu,68,Cheyyar,MAYILVAGANAN. T,MALE,36.0,GENERAL,MNM,Battery torch,2403,26,2429,1.13,259890
Tamil Nadu,68,Cheyyar,NOTA,,,,NOTA,NOTA,1882,13,1895,0.88,259890
Tamil Nadu,68,Cheyyar,VARADHARAJAN. M. K,MALE,66.0,GENERAL,AMMKMNKZ,Pressure Cooker,1748,12,1760,0.82,259890
Tamil Nadu,68,Cheyyar,SURESH BABU. T,MALE,30.0,GENERAL,IND,Jackfruit,731,2,733,0.34,259890
Tamil Nadu,68,Cheyyar,VIJAYAKANTH. S,MALE,36.0,GENERAL,BSP,Elephant,726,5,731,0.34,259890
Tamil Nadu,68,Cheyyar,KUTTIMANI. S,MALE,36.0,GENERAL,VTVTK,Pestle and Mortar,503,1,504,0.24,259890
Tamil Nadu,68,Cheyyar,UDHAYAKUMAR. M,MALE,27.0,SC,IND,Gas Cylinder,289,1,290,0.14,259890
Tamil Nadu,68,Cheyyar,ANANDASEKARAN. C,MALE,53.0,SC,IND,Glass Tumbler,286,2,288,0.13,259890
Tamil Nadu,68,Cheyyar,NIRMALA. V,FEMALE,39.0,GENERAL,IND,Bangles,281,1,282,0.13,259890
Tamil Nadu,68,Cheyyar,MANIKANDAN. M,MALE,33.0,SC,GPI,Lady Finger,259,3,262,0.12,259890
Tamil Nadu,68,Cheyyar,NADARAJAN. B,MALE,40.0,GENERAL,NGPP,Pot,189,1,190,0.09,259890
Tamil Nadu,68,Cheyyar,MARYVOILET. J,FEMALE,46.0,GENERAL,DESMI,COCONUT FARM,131,12,143,0.07,259890
Tamil Nadu,68,Cheyyar,VENKATESAN .V,MALE,65.0,GENERAL,ANSMK,Bat,100,12,112,0.05,259890
Tamil Nadu,69,Vandavasi,Ambethkumar S,MALE,44.0,SC,DMK,Rising Sun,100951,1113,102064,54.88,240654
Tamil Nadu,69,Vandavasi,Murali S,MALE,31.0,SC,PMK,Mango,65617,494,66111,35.55,240654
Tamil Nadu,69,Vandavasi,Prabavathi G,FEMALE,37.0,SC,NTK,Ganna Kisan,9249,35,9284,4.99,240654
Tamil Nadu,69,Vandavasi,NOTA,,,,NOTA,NOTA,1759,10,1769,0.95,240654
Tamil Nadu,69,Vandavasi,Venkatesan P,MALE,50.0,SC,AMMKMNKZ,Pressure Cooker,1714,14,1728,0.93,240654
Tamil Nadu,69,Vandavasi,Suresh S,MALE,45.0,SC,MNM,Battery torch,1678,14,1692,0.91,240654
Tamil Nadu,69,Vandavasi,Manikandan K,MALE,29.0,SC,IND,Water Melon,1262,2,1264,0.68,240654
Tamil Nadu,69,Vandavasi,Arjunan M,MALE,45.0,SC,BSP,Elephant,597,10,607,0.33,240654
Tamil Nadu,69,Vandavasi,Vignesh S,MALE,25.0,SC,IND,Pen Nib with Seven Rays,540,6,546,0.29,240654
Tamil Nadu,69,Vandavasi,Murali C,MALE,38.0,SC,IND,Capsicum,406,1,407,0.22,240654
Tamil Nadu,69,Vandavasi,Durai B,MALE,36.0,SC,GPI,Lady Finger,360,3,363,0.2,240654
Tamil Nadu,69,Vandavasi,Muthuperumal K,MALE,28.0,SC,IND,BISCUIT,136,3,139,0.07,240654
Tamil Nadu,70,Gingee,MASTHAN K S,MALE,65.0,GENERAL,DMK,Rising Sun,107683,1942,109625,52.99,261167
Tamil Nadu,70,Gingee,RAJENDIRAN P,MALE,65.0,GENERAL,PMK,Mango,73078,744,73822,35.68,261167
Tamil Nadu,70,Gingee,SUGUMAR AP,MALE,35.0,GENERAL,NTK,Ganna Kisan,9860,60,9920,4.8,261167
Tamil Nadu,70,Gingee,GOWTHAM SAGAR A,MALE,50.0,GENERAL,AMMKMNKZ,Pressure Cooker,4751,60,4811,2.33,261167
Tamil Nadu,70,Gingee,NOTA,,,,NOTA,NOTA,2275,4,2279,1.1,261167
Tamil Nadu,70,Gingee,SRIPATHI P,MALE,35.0,GENERAL,MNM,Battery torch,2137,14,2151,1.04,261167
Tamil Nadu,70,Gingee,GOPI S,MALE,41.0,GENERAL,IND,Jackfruit,1911,3,1914,0.93,261167
Tamil Nadu,70,Gingee,JAGAJANANDAM R,MALE,51.0,SC,BSP,Elephant,632,5,637,0.31,261167
Tamil Nadu,70,Gingee,VARTHAMANAN B,MALE,53.0,GENERAL,IND,Pen Nib with Seven Rays,554,5,559,0.27,261167
Tamil Nadu,70,Gingee,ELUMALAI N A,MALE,49.0,SC,ADK,Hat,401,9,410,0.2,261167
Tamil Nadu,70,Gingee,MARIYAPPAN S,MALE,62.0,GENERAL,IND,Lady Finger,245,1,246,0.12,261167
Tamil Nadu,70,Gingee,KIRUBAKARAN T,MALE,32.0,GENERAL,IND,Frying Pan,179,2,181,0.09,261167
Tamil Nadu,70,Gingee,SAHEERA,FEMALE,54.0,GENERAL,IND,Auto- Rickshaw,167,1,168,0.08,261167
Tamil Nadu,70,Gingee,SENJIRAJA KNK,MALE,45.0,GENERAL,IND,Football,156,1,157,0.08,261167
Tamil Nadu,71,Mailam,SIVAKUMAR C,MALE,47.0,GENERAL,PMK,Mango,80203,841,81044,45.79,220324
Tamil Nadu,71,Mailam,Dr. MASILAMANI R,MALE,70.0,GENERAL,DMK,Rising Sun,77899,915,78814,44.53,220324
Tamil Nadu,71,Mailam,UMAMAHESWARI L,FEMALE,27.0,GENERAL,NTK,Ganna Kisan,8315,25,8340,4.71,220324
Tamil Nadu,71,Mailam,SUNDARESAN A,MALE,40.0,GENERAL,DMDK,Nagara,3913,8,3921,2.22,220324
Tamil Nadu,71,Mailam,NOTA,,,,NOTA,NOTA,882,2,884,0.5,220324
Tamil Nadu,71,Mailam,MASILAMANI V,MALE,56.0,GENERAL,IND,Pen Nib with Seven Rays,805,2,807,0.46,220324
Tamil Nadu,71,Mailam,DURAI M,MALE,37.0,SC,BSP,Elephant,647,1,648,0.37,220324
Tamil Nadu,71,Mailam,RAJASEKAR M,MALE,26.0,GENERAL,IND,Pestle and Mortar,641,6,647,0.37,220324
Tamil Nadu,71,Mailam,MASILAMANI V,MALE,58.0,GENERAL,IND,Pineapple,519,5,524,0.3,220324
Tamil Nadu,71,Mailam,MANAVALAN A,MALE,35.0,SC,AMGRDMK,Pan,373,4,377,0.21,220324
Tamil Nadu,71,Mailam,SRIDHAR D,MALE,30.0,GENERAL,IND,Auto- Rickshaw,343,1,344,0.19,220324
Tamil Nadu,71,Mailam,CHANDRA PRAKASH R,MALE,26.0,SC,IND,DIAMOND,249,0,249,0.14,220324
Tamil Nadu,71,Mailam,SATHIYARAJ S,MALE,31.0,GENERAL,IND,Tractor Chalata Kisan,144,0,144,0.08,220324
Tamil Nadu,71,Mailam,SEKAR NAYAKKAR I M,MALE,59.0,GENERAL,IND,Bat,137,0,137,0.08,220324
Tamil Nadu,71,Mailam,KANNAN G,MALE,49.0,GENERAL,IND,SHIP,109,0,109,0.06,220324
Tamil Nadu,72,Tindivanam,ARJUNAN P,MALE,51.0,SC,ADMK,Two Leaves,86155,997,87152,47.74,230570
Tamil Nadu,72,Tindivanam,SEETHAPATHY P,FEMALE,70.0,SC,DMK,Rising Sun,76038,1361,77399,42.4,230570
Tamil Nadu,72,Tindivanam,PACHIMUTHU P,MALE,29.0,SC,NTK,Ganna Kisan,9162,41,9203,5.04,230570
Tamil Nadu,72,Tindivanam,CHANDRALEKHA K,FEMALE,39.0,SC,DMDK,Nagara,2678,23,2701,1.48,230570
Tamil Nadu,72,Tindivanam,POYATHU @ ANBIN POYYAMOZHI S,MALE,50.0,SC,MNM,Battery torch,2068,11,2079,1.14,230570
Tamil Nadu,72,Tindivanam,NOTA,,,,NOTA,NOTA,1514,9,1523,0.83,230570
Tamil Nadu,72,Tindivanam,GOVINDASAMY A,MALE,51.0,SC,BSP,Elephant,599,4,603,0.33,230570
Tamil Nadu,72,Tindivanam,ILAVARASAN K,MALE,31.0,SC,ADK,Hat,424,0,424,0.23,230570
Tamil Nadu,72,Tindivanam,THAMBIRAJ A,MALE,36.0,SC,IND,COMPUTER,378,1,379,0.21,230570
Tamil Nadu,72,Tindivanam,SETTU M,MALE,56.0,SC,DESMI,COCONUT FARM,247,0,247,0.14,230570
Tamil Nadu,72,Tindivanam,VETRIVENDHAN S,MALE,27.0,SC,IND,Television,195,0,195,0.11,230570
Tamil Nadu,72,Tindivanam,VISWANATHAN S A,MALE,44.0,SC,AINPMK,Water Melon,148,0,148,0.08,230570
Tamil Nadu,72,Tindivanam,GOKULAKRISHNAN M,MALE,29.0,SC,IND,BOX,132,9,141,0.08,230570
Tamil Nadu,72,Tindivanam,ARULMARAN J,MALE,46.0,SC,IND,Grapes,120,2,122,0.07,230570
Tamil Nadu,72,Tindivanam,MOHAN A,MALE,39.0,SC,MSK,Whistle,108,4,112,0.06,230570
Tamil Nadu,72,Tindivanam,VINOTH S,MALE,26.0,SC,IND,Camera,110,0,110,0.06,230570
Tamil Nadu,73,Vanur,CHAKRAPANI M,MALE,66.0,SC,ADMK,Two Leaves,91501,718,92219,50.61,226608
Tamil Nadu,73,Vanur,VANNI ARASU,MALE,50.0,SC,VCK,Pot,69843,649,70492,38.69,226608
Tamil Nadu,73,Vanur,LATCHOUMY M,FEMALE,39.0,SC,NTK,Ganna Kisan,8537,50,8587,4.71,226608
Tamil Nadu,73,Vanur,GANAPATHI P M,MALE,60.0,SC,DMDK,Nagara,5430,30,5460,3.0,226608
Tamil Nadu,73,Vanur,SANDOSHKUMAR M,MALE,43.0,SC,MNM,Battery torch,2492,8,2500,1.37,226608
Tamil Nadu,73,Vanur,NOTA,,,,NOTA,NOTA,1356,7,1363,0.75,226608
Tamil Nadu,73,Vanur,SAKTHIVEL S,MALE,37.0,SC,IND,BUCKET,811,2,813,0.45,226608
Tamil Nadu,73,Vanur,VINAYAGAMURTHY M,MALE,34.0,SC,BSP,Elephant,765,9,774,0.42,226608
Tamil Nadu,74,Villupuram,LAKSHMANAN R,MALE,49.0,GENERAL,DMK,Rising Sun,100423,1848,102271,49.92,262175
Tamil Nadu,74,Villupuram,SHANMUGAM C Ve,MALE,56.0,GENERAL,ADMK,Two Leaves,86368,1035,87403,42.66,262175
Tamil Nadu,74,Villupuram,SELVAM J,MALE,51.0,GENERAL,NTK,Ganna Kisan,6314,61,6375,3.11,262175
Tamil Nadu,74,Villupuram,DASS K,MALE,43.0,GENERAL,MNM,Battery torch,3207,35,3242,1.58,262175
Tamil Nadu,74,Villupuram,BALASUNDARAM R,MALE,48.0,GENERAL,AMMKMNKZ,Pressure Cooker,1684,11,1695,0.83,262175
Tamil Nadu,74,Villupuram,NOTA,,,,NOTA,NOTA,960,10,970,0.47,262175
Tamil Nadu,74,Villupuram,SHANMUGAM A,MALE,38.0,GENERAL,IND,Dish Antenna,491,0,491,0.24,262175
Tamil Nadu,74,Villupuram,SIVABALAN N,MALE,60.0,SC,BSP,Elephant,412,3,415,0.2,262175
Tamil Nadu,74,Villupuram,SHANMUGAM G,MALE,74.0,GENERAL,IND,Grapes,371,0,371,0.18,262175
Tamil Nadu,74,Villupuram,DURAISAMY D,MALE,49.0,GENERAL,MKLMNTRAPR,Bat,318,4,322,0.16,262175
Tamil Nadu,74,Villupuram,KESAVAN P,MALE,38.0,GENERAL,IND,Pineapple,321,0,321,0.16,262175
Tamil Nadu,74,Villupuram,SHANMUGAM V,MALE,50.0,GENERAL,IND,Binoculars,233,0,233,0.11,262175
Tamil Nadu,74,Villupuram,DEVANATHAN N,MALE,40.0,GENERAL,VTVTK,Pestle and Mortar,118,0,118,0.06,262175
Tamil Nadu,74,Villupuram,JAIAADHE R,MALE,46.0,GENERAL,IND,Road Roller,84,0,84,0.04,262175
Tamil Nadu,74,Villupuram,RAMAN K,MALE,32.0,GENERAL,IND,Football,78,0,78,0.04,262175
Tamil Nadu,74,Villupuram,VICTOR A S,MALE,46.0,GENERAL,DESMI,COCONUT FARM,78,0,78,0.04,262175
Tamil Nadu,74,Villupuram,KUPPAN V,MALE,30.0,GENERAL,IND,Tyres,67,0,67,0.03,262175
Tamil Nadu,74,Villupuram,KUMAR R,MALE,30.0,GENERAL,IND,Fountain,66,0,66,0.03,262175
Tamil Nadu,74,Villupuram,DAKSHINAMOORTHY SU VA,MALE,43.0,GENERAL,IND,Tractor Chalata Kisan,47,1,48,0.02,262175
Tamil Nadu,74,Villupuram,BALU K,MALE,53.0,SC,IND,Auto- Rickshaw,42,0,42,0.02,262175
Tamil Nadu,74,Villupuram,PRABAKARAN M,MALE,29.0,GENERAL,IND,Capsicum,35,0,35,0.02,262175
Tamil Nadu,74,Villupuram,IYYANAR G,MALE,55.0,GENERAL,IND,Electric Pole,34,0,34,0.02,262175
Tamil Nadu,74,Villupuram,MOHAMED IBRAIM A,MALE,29.0,GENERAL,ADK,Hat,32,0,32,0.02,262175
Tamil Nadu,74,Villupuram,SUBRAMANIAN R,MALE,43.0,GENERAL,IND,BOX,25,2,27,0.01,262175
Tamil Nadu,74,Villupuram,NARENDIRAN D,MALE,31.0,GENERAL,IND,Gift Pack,23,0,23,0.01,262175
Tamil Nadu,74,Villupuram,INIYADAYALAN G,MALE,70.0,GENERAL,IND,Balloon,19,0,19,0.01,262175
Tamil Nadu,75,Vikravandi,PUGAZHENTHI N,MALE,66.0,GENERAL,DMK,Rising Sun,92621,1109,93730,48.41,234841
Tamil Nadu,75,Vikravandi,MUTHAMILSELVAN R,MALE,56.0,GENERAL,ADMK,Two Leaves,83258,899,84157,43.47,234841
Tamil Nadu,75,Vikravandi,SHEEBA ASHMI R,FEMALE,39.0,GENERAL,NTK,Ganna Kisan,8141,75,8216,4.24,234841
Tamil Nadu,75,Vikravandi,IYYANAR R,MALE,42.0,GENERAL,AMMKMNKZ,Pressure Cooker,3039,14,3053,1.58,234841
Tamil Nadu,75,Vikravandi,NOTA,,,,NOTA,NOTA,1108,14,1122,0.58,234841
Tamil Nadu,75,Vikravandi,RAGHUPATHY P,MALE,24.0,GENERAL,IND,Peas,906,1,907,0.47,234841
Tamil Nadu,75,Vikravandi,ELANGOVAN S,MALE,52.0,SC,ABHM,Bead Necklace,652,3,655,0.34,234841
Tamil Nadu,75,Vikravandi,ARUMUGAM C,MALE,60.0,SC,BSP,Elephant,517,3,520,0.27,234841
Tamil Nadu,75,Vikravandi,SATHISH R,MALE,34.0,GENERAL,IND,Noodles Bowl,436,0,436,0.23,234841
Tamil Nadu,75,Vikravandi,GAYATHRI J,FEMALE,32.0,GENERAL,IND,Winnower,303,2,305,0.16,234841
Tamil Nadu,75,Vikravandi,SENTHIL R,MALE,42.0,GENERAL,IJK,Auto- Rickshaw,204,3,207,0.11,234841
Tamil Nadu,75,Vikravandi,RAJIVGANDHI P,MALE,33.0,GENERAL,NADLMMKLK,Television,95,1,96,0.05,234841
Tamil Nadu,75,Vikravandi,KANNADHASAN A,MALE,38.0,GENERAL,IND,Camera,73,8,81,0.04,234841
Tamil Nadu,75,Vikravandi,AYYANAR A,MALE,28.0,GENERAL,IND,Chakki,75,3,78,0.04,234841
Tamil Nadu,75,Vikravandi,IYYAPPAN K,MALE,30.0,GENERAL,IND,Soap Dish,54,0,54,0.03,234841
Tamil Nadu,76,Tirukkoyilur,K.PONMUDY,MALE,70.0,GENERAL,DMK,Rising Sun,109226,1754,110980,56.56,254716
Tamil Nadu,76,Tirukkoyilur,VAT.KALIVARADHAN,MALE,56.0,GENERAL,BJP,Lotus,50887,413,51300,26.14,254716
Tamil Nadu,76,Tirukkoyilur,L.VENKATESAN,MALE,53.0,GENERAL,DMDK,Nagara,13928,69,13997,7.13,254716
Tamil Nadu,76,Tirukkoyilur,MURUGAN S,MALE,36.0,GENERAL,NTK,Ganna Kisan,11567,53,11620,5.92,254716
Tamil Nadu,76,Tirukkoyilur,NOTA,,,,NOTA,NOTA,2030,9,2039,1.04,254716
Tamil Nadu,76,Tirukkoyilur,VIGNESH M,MALE,26.0,GENERAL,IND,COMPUTER,1482,0,1482,0.76,254716
Tamil Nadu,76,Tirukkoyilur,SENTHILKUMAR M,MALE,41.0,GENERAL,IJK,Auto- Rickshaw,1056,10,1066,0.54,254716
Tamil Nadu,76,Tirukkoyilur,PRAKASH A,MALE,36.0,SC,IND,DIAMOND,881,2,883,0.45,254716
Tamil Nadu,76,Tirukkoyilur,SIVA.PANJAVARNAM,MALE,40.0,SC,BSP,Elephant,691,5,696,0.35,254716
Tamil Nadu,76,Tirukkoyilur,SANKAR S,MALE,37.0,GENERAL,VTVTK,Pestle and Mortar,565,1,566,0.29,254716
Tamil Nadu,76,Tirukkoyilur,JAYAVINDAN G,MALE,28.0,GENERAL,IND,Bat,480,0,480,0.24,254716
Tamil Nadu,76,Tirukkoyilur,MATHIVANAN S,MALE,28.0,GENERAL,IND,Balloon,412,0,412,0.21,254716
Tamil Nadu,76,Tirukkoyilur,MAGESH M,MALE,34.0,GENERAL,IND,Electric Pole,271,5,276,0.14,254716
Tamil Nadu,76,Tirukkoyilur,RAJINI VR,MALE,44.0,SC,NADLMMKLK,Fountain,231,0,231,0.12,254716
Tamil Nadu,76,Tirukkoyilur,KATHIRAVAN K,MALE,32.0,GENERAL,IND,Pot,183,6,189,0.1,254716
Tamil Nadu,77,Ulundurpettai,MANIKANNAN. A.J,MALE,57.0,GENERAL,DMK,Rising Sun,114344,1107,115451,47.15,293464
Tamil Nadu,77,Ulundurpettai,KUMARAGURU. R,MALE,60.0,GENERAL,ADMK,Two Leaves,108960,1235,110195,45.0,293464
Tamil Nadu,77,Ulundurpettai,PUSHBA MARY. L,FEMALE,36.0,GENERAL,NTK,Ganna Kisan,8954,46,9000,3.68,293464
Tamil Nadu,77,Ulundurpettai,RAJAMANI. K.G.P.,MALE,48.0,GENERAL,AMMKMNKZ,Pressure Cooker,2843,5,2848,1.16,293464
Tamil Nadu,77,Ulundurpettai,NOTA,,,,NOTA,NOTA,2277,3,2280,0.93,293464
Tamil Nadu,77,Ulundurpettai,MANIKKANNAN. M,MALE,64.0,GENERAL,IND,Pen Nib with Seven Rays,2106,1,2107,0.86,293464
Tamil Nadu,77,Ulundurpettai,SELVA.SATHIYAMOORTHY,MALE,37.0,SC,BSP,Elephant,823,2,825,0.34,293464
Tamil Nadu,77,Ulundurpettai,CHINNAIYAN. S,MALE,45.0,GENERAL,MNM,Battery torch,673,4,677,0.28,293464
Tamil Nadu,77,Ulundurpettai,RAJA STALIN. K,MALE,36.0,GENERAL,IND,Electric Pole,351,1,352,0.14,293464
Tamil Nadu,77,Ulundurpettai,MANI. R,MALE,60.0,GENERAL,IND,Syringe,298,1,299,0.12,293464
Tamil Nadu,77,Ulundurpettai,DEEPA. M,FEMALE,30.0,GENERAL,IND,CCTV Camera,263,0,263,0.11,293464
Tamil Nadu,77,Ulundurpettai,VENKATESAN. M,MALE,49.0,SC,CPI(ML)(L),Flag with Three Stars,140,3,143,0.06,293464
Tamil Nadu,77,Ulundurpettai,RAJAMANI. K,MALE,46.0,SC,IND,Whistle,116,1,117,0.05,293464
Tamil Nadu,77,Ulundurpettai,KUMAR. A,MALE,44.0,SC,INKK,Matchbox,110,0,110,0.04,293464
Tamil Nadu,77,Ulundurpettai,KATHIRVEL. M,MALE,51.0,SC,IND,Bead Necklace,102,3,105,0.04,293464
Tamil Nadu,77,Ulundurpettai,DHANAPAL. P,MALE,48.0,SC,LJP,Bungalow,81,0,81,0.03,293464
Tamil Nadu,78,Rishivandiyam,KARTHIKEYAN K,MALE,43.0,GENERAL,DMK,Rising Sun,112998,914,113912,52.96,268323
Tamil Nadu,78,Rishivandiyam,SANTHOSH S A,MALE,30.0,GENERAL,ADMK,Two Leaves,71921,263,72184,33.56,268323
Tamil Nadu,78,Rishivandiyam,SURESH MANIVANNAN R,MALE,35.0,GENERAL,NTK,Ganna Kisan,12041,25,12066,5.61,268323
Tamil Nadu,78,Rishivandiyam,PRABHU S,MALE,41.0,GENERAL,AMMKMNKZ,Pressure Cooker,10367,20,10387,4.83,268323
Tamil Nadu,78,Rishivandiyam,NOTA,,,,NOTA,NOTA,2419,1,2420,1.13,268323
Tamil Nadu,78,Rishivandiyam,MURUGAN K,MALE,43.0,SC,IND,DIAMOND,1508,0,1508,0.7,268323
Tamil Nadu,78,Rishivandiyam,SHANMUGASUNDARAM K,MALE,43.0,GENERAL,MNM,Battery torch,637,3,640,0.3,268323
Tamil Nadu,78,Rishivandiyam,VEERAN S,MALE,47.0,SC,BSP,Elephant,424,2,426,0.2,268323
Tamil Nadu,78,Rishivandiyam,SANTHOSH M,MALE,37.0,GENERAL,IND,Water Tank,308,0,308,0.14,268323
Tamil Nadu,78,Rishivandiyam,CHANDRASEKARAN V,MALE,51.0,GENERAL,IND,Pen Nib with Seven Rays,287,0,287,0.13,268323
Tamil Nadu,78,Rishivandiyam,GURU K,MALE,56.0,GENERAL,IND,COCONUT FARM,267,1,268,0.12,268323
Tamil Nadu,78,Rishivandiyam,TAMILVANAN M,MALE,30.0,GENERAL,MIDP,CCTV Camera,150,1,151,0.07,268323
Tamil Nadu,78,Rishivandiyam,VENKATRAMAN J,MALE,35.0,GENERAL,NADLMMKLK,Fountain,149,0,149,0.07,268323
Tamil Nadu,78,Rishivandiyam,NARAYANAN A,MALE,30.0,GENERAL,AMGRDMK,Pan,141,1,142,0.07,268323
Tamil Nadu,78,Rishivandiyam,RADHAKRISHNAN K,MALE,30.0,SC,MKLMNTRAPR,Bat,127,2,129,0.06,268323
Tamil Nadu,78,Rishivandiyam,KARTHIK G,MALE,31.0,SC,IND,Helicopter,129,0,129,0.06,268323
Tamil Nadu,79,Sankarapuram,UDHAYASURIYAN T,MALE,57.0,GENERAL,DMK,Rising Sun,119487,1699,121186,56.16,268594
Tamil Nadu,79,Sankarapuram,Dr.RAJA G,MALE,34.0,GENERAL,PMK,Mango,74702,521,75223,34.86,268594
